title,ingredients,recipe
삼겹살김밥,"['무말랭이', '소주', '풋고추', '밥', '삼겹살', '김', '상추', '쌈장', '설탕', '찹쌀가루', '간장', '양파즙', '고춧가루', '생강즙', '다진 마늘', '참깨', '참기름', '소금', '참기름', '참깨']","무말랭이는 깨끗이 비벼가며 씻은 뒤 물팬에 설탕과 찹쌀가루, 간장, 양파즙을 넣어 걸쭉해질 때까지 끓인 뒤 남은 양념장 재료를 넣어 고루 섞고,무말랭이에 한 김 식힌 양념장을 넣어 버무리고,풋고추는 길게 2등분하고, 밥은 밑간하고,센 불로 달군 팬에 삼겹살을 넣어 3분간 앞뒤로 노릇하게 굽고,김발 위에 김을 깐 뒤 밥 → 상추 → 구운 삼겹살 → 풋고추 → 무말랭이 무침 → 쌈장 순으로 올리고,김발을 동그랗게 말아 2cm 두께로 썰어 마무리."
키토김밥,"['깻잎', '오이', '빨간 파프리카', '달걀', '김', '노란 파프리카', '통조림 참치', '크래미', '설탕', '소금', '플레인 요거트', '참기름']","깻잎은 깨끗이 씻어 헹구고, 오이는 돌려 깎아 얇게 채 썰고, 파프리카도 오이와 같은 길이로 채 썰고,달걀은 고루 풀어 설탕약한 불로 달군 팬에 식용유김김 아랫부분을 위로 올려 만 뒤 돌돌 말고, 참기름을 겉면에 살짝 발라 한입 크기로 썰어 마무리."
돼지갈비초밥,"['돼지고기', '양파', '쪽파', '밥', '와사비', '설탕', '소금', '설탕', '식초']","갈빗살은 양념장에 넣어 30분간 숙성하고,양파는 얇게 채 썰고, 쪽파는 송송 썰고,단촛물을 전자레인지에 20초간 돌려 섞고밥에 단촛물을 넣어 섞은 뒤 한입 크기 타원형으로 뭉치고중간 불로 달군 팬에 양념된 갈빗살을 올려 앞뒤로 노릇하게 굽고,밥 → 와사비 → 갈빗살 → 양파 → 쪽파 순으로 올려 마무리."
대왕 월남쌈,"['오이', '적채', '아보카도', '라이스페이퍼', '생연어', '파프리카', '빨간 각각 ½개)', '무순']","파프리카와 오이는 얇게 채 썰고,적채는 얇게 채 썰어 물에 5분간 담갔다 건진 뒤 물기를 빼고,아보카도는 반으로 갈라 씨를 제거한 뒤 숟가락으로 과육을 분리해 얇게 썰고,따뜻한 물에 라이스페이퍼를 적셔 나란히 2장을 도마에 깔고,손질한 파프리카, 오이, 적채와 무순을 올린 뒤 한 겹 감싸고,그 위에 연어와 아보카도를 올려 촘촘히 말아 마무리."
할라피뇨 주먹밥,"['할라피뇨', '체다치즈', '소시지', '밥', '소금', '참기름']","할라피뇨와 체다치즈는 작게 다지고,소시지는 6cm길이로 잘라 뜨거운 물에 2분간 데쳐 건지고,밥에 할라피뇨, 체다치즈, 양념을 넣어 고루 섞고,밥을 주먹만 한 크기로 동그랗게 뭉치고,뭉친 밥의 중앙을 누른 뒤 소시지를 넣고 다시 동그랗게 뭉치고,그릇에 담고 할라피뇨로 장식해 마무리."
감자치즈볼,"['감자', '스트링치즈', '체다치즈', '달걀물', '빵가루', '소금', '파르메산 치즈가루', '파슬리가루']","감자는 껍질을 벗겨 작게 썰고 내열용기에 담아 랩으로 감싼 뒤 전자레인지에 7분간 돌리고,스트링치즈와 체다치즈는 4등분해 체다치즈로 스트링치즈를 감싸고,삶은 감자는 포크로 곱게 으깬 뒤 양념해 고루 섞고,으깬 감자에 치즈를 넣어 한입 크기로 뭉치고,달걀물 → 빵가루 순으로 옷을 입혀 에어프라이어에 넣고,식용유"
콘치즈 만두,"['통조림 옥수수', '양파', '슈레드 모차렐라치즈', '만두피', '설탕', '소금', '마요네즈', '후춧가루']","통조림 옥수수는 키친타월에 밭쳐 물기를 제거하고, 양파는 잘게 다지고,볼에 옥수수와 다진 양파, 슈레드 모차렐라치즈, 양념을 넣어 섞고,만두피 가운데에 옥수수 소반으로 접은 뒤 접은 부분을 포크로 누르고,중간 불로 달군 팬에 식용유"
훠궈 물꼬치,"['가래떡', '순대', '사각어묵', '대파', '빅 비엔나소시지', '마라탕 소스', '']","가래떡은 5cm 길이로 썰고, 순대는 3cm 길이로 썰고, 사각어묵은 길게 2등분하고, 대파는 송송 썰고,꼬치에 떡 → 오뎅 → 순대 → 빅 비엔나소시지 순으로 끼우고,냄비에 물꼬치를 넣어 5분간 끓인 뒤 대파를 올려 마무리."
꼬치 3종,"['돼지고기 목살', '양파', '피망', '파인애플 링', '방울토마토', '닭모래집', '1/2컵)', '밀가루', '대파', '자숙 노랑옥수수', '아스파라거스', '', '소금', '후춧가루', '고추기름', '녹인 버터', '설탕', '소금']","목살, 양파, 피망, 파인애플 링, 방울토마토를 꼬치에 꽂은 뒤 중간 불에 올려 거의 익으면 양념을 뿌려 노릇하게 구워 마무리.닭모래집에 밀가루아스파라거스는 질긴 밑동과 겉의 섬유질을 제거한 뒤 옥수수와 함께 꼬치에 꽂아 중간 불에 올려 양념을 뿌려 노릇하게 구워 마무리."
고추기름 비빔만두,"['대파 흰 부분', '냉동 만두', '쪽파', '다진 마늘', '고춧가루', '식용유', '설탕', '식초', '간장']","대파는 굵게 다지고, 쪽파는 송송 썰고,볼에 다진 대파와 다진 마늘랩을 씌워 구멍을 뚫은 뒤 전자레인지에 30초간 2번 돌리고,한 김 식혀 나머지 고추기름양념을 섞고,팬에 만두를 담고 물만두를 고추기름양념에 버무리고 쪽파를 뿌려 마무리."
층층감자삼겹,"['감자', '할라피뇨 피클', '생삼겹살', '사워크림', '고춧가루', '파슬리가루', '콜비잭치즈', '쌈장', '우스터소스', '소금', '후춧가루']","감자는 껍질을 벗겨 얇게 썬 뒤 찬물에 담가두고,할라피뇨는 송송 썰고,감자는 키친타월로 물기를 제거한 뒤 중약 불로 달군 팬에 식용유삼겹살은 한입 크기로 썰어 밑간한 뒤 중간 불로 달군 팬에 앞뒤로 노릇하게 굽고,그릇에 감자→사워크림→할라피뇨 순으로 담은 뒤 삼겹살을 올리고,고춧가루와 파슬리가루를 뿌린 뒤 치즈를 갈아 올리고,쌈장과 우스터소스를 곁들여 마무리."
갈릭새우꼬치,"['새우', '코코넛오일', '굵게 다진 마늘', '코코넛밀크', '맛술', '소금', '후춧가루', '파슬리가루']","새우는 해동해 등에 길게 칼집을 넣고,볼에 갈릭소스를 섞고,새우와 조물조물 버무려 1시간 정도 재우고,꼬치에 3~4마리씩 꽂고,중간 불로 달군 팬에 코코넛오일"
대하꼬치,"['대하', '꼬치', '설탕']","대하는 등에 깊숙이 칼집을 내 반으로 펼치고, 꼬리부터 머리 쪽으로 꼬치를 끼우고,양념장을 만들고,중간 불로 달군 팬에 대하 꼬치를 앞뒤로 1분간 굽고,양념장을 발라 굽고 같은 과정을 한 번 더 반복해 마무리."
꽈리고추 삼겹살볶음,"['통삼겹보쌈', '꽈리고추', '대파', '우동면', '맛술']","통삼겹보쌈은 한입 크기로 썰고, 꽈리고추는 꼭지를 뗀 뒤 어슷하게 2등분하고, 대파는 어슷 썰고,중간 불로 달군 팬에 식용유조림 양념을 넣어 5분간 끓인 뒤 손질한 꽈리고추를 넣어 2~3분간 조리고,불을 끈 뒤 어슷 썬 대파를 넣어 버무리고,끓는 물그릇에 꽈리고추 삼겹살볶음과 우동면을 담아 마무리."
만두조림 & 만두부침개,"['냉동 만두', '양파', '대파', '설탕', '양배추', '쪽파', '만두조림', '부침가루', '달걀', '데리야키소스', '마요네즈']","양파는 채 썰고, 대파는 어슷 썰고,중간 불로 달군 팬에 양념장과 물양배추는 얇게 채 썰고, 쪽파는 송송 썰고,만두조림은 가위로 잘게 자르고,채 썬 양배추와 부침가루, 달걀, 물중간 불로 달군 팬에 식용유그릇에 담고 양념과 송송 썬 쪽파를 뿌려 마무리."
김치만두 부침개,"['김치만두', '부침가루', '달걀', '대파']","김치만두는 전자레인지에 3분간 데우고,익힌 만두는 잘게 다지고, 대파는 송송 썰고,잘게 다진 만두와 송송 썬 대파, 부침가루, 달걀, 물중간 불로 달군 팬에 식용유"
크림 만두,"['양상추', '물만두', '설탕']","양상추는 한입 크기로 뜯어 찬물에 5분간 담갔다 싱싱해지면 건져 체에 밭치고,마요네즈 소스를 만들고,170℃로 달군 식용유튀긴 만두에 마요네즈 소스를 넣어 버무리고,그릇에 양상추를 담고 만두를 올려 마무리."
철판알볶음,"['알탕 밀키트', '떡국떡', '깻잎', '쑥갓', '홍고추', '슈레드 모차렐라치즈', '소금', '다진 마늘']","밀키트에 들어 있는 알, 곤이는 소금물깻잎은 얇게 채 썰고, 쑥갓은 잎부분만 자르고, 홍고추는 송송 썰고,중간 불로 달군 팬에 식용유떡국떡과 손질한 쑥갓, 고추를 넣어 1분간 볶다가 동봉된 양념장슈레드 모차렐라치즈를 넣어 녹이고 채 썬 깻잎을 곁들여 마무리."
스팸 시리얼스틱,"['스팸', '시리얼', '달걀', '밀가루']","스팸은 길게 막대 모양으로 썰고,시리얼은 비닐백에 넣어 굵게 부수고,달걀은 곱게 풀고,막대 모양으로 썬 스팸에 밀가루180℃로 달군 식용유"
감자칩,"['감자', '생고추냉이가루', '파슬리가루']","감자는 껍질을 벗겨 채칼로 얇게 밀고,찬물에 20분간 담근 뒤 건져 키친타월에 물기를 제거하고,비닐백에 얇게 민 감자와 식용유165℃로 예열한 에어프라이어에 감자를 넣어 5분간 굽고,뒤집어 같은 온도로 5분간 구운 뒤 다시 뒤집어 7분간 굽고,고추냉이 치즈시즈닝을 곁들인 뒤 파슬리가루를 뿌려 마무리."
갈릭버터베이글칩,"['베이글', '무염버터', '소금', '설탕', '다진 마늘']","베이글은 반으로 잘라 얇게 납작 썰고,버터는 전자레인지에 10초 돌려 반쯤 녹인 뒤 나머지 갈릭버터 재료와 섞고,베이글 윗면에 갈릭버터를 골고루 발라 오븐 팬에 얹고,180℃로 예열한 오븐에 7분간 구워 마무리."
새우치즈칩,"['마른 새우', '덩어리 파르메산치즈', '마늘가루', '파슬리가루']","마른 새우는 믹서로 곱게 갈고, 파르메산치즈는 그레이터로 길게 갈아 고루 섞고,같은 볼에 마늘가루오븐 팬에 유산지를 깔고 섞어둔 가루를 6cm 정도의 원형으로 얇게 펴고,180℃로 예열한 오븐에 10분 정도 구운 뒤 꺼내 한김 식히고 망에 올려 완전히 식혀 마무리."
베이컨칩,"['베이컨', '페페론치노', '파프리카 파우더', '카레가루', '후춧가루', '파르메산 치즈가루', '설탕', '파슬리가루']","베이컨은 한입 크기로 자르고,에어프라이어에 베이컨을 넣어 190℃에서 5분간 돌리고,윗면이 노릇해지면 베이컨을 뒤집어 170℃에서 5분간 돌리고,구운 베이컨을 반씩 나눠 타코시즈닝과 치즈시즈닝을 각각 묻혀 마무리."
갈릭 새우칩,"['토르티야', '새우', '크러쉬드 레드페퍼', '설탕', '다진 마늘', '올리브유', '후춧가루']","토르티야는 한입 크기로 자르고,새우는 칼등으로 으깨 다지고,으깬 새우와 크러쉬드 레드페퍼, 양념을 넣어 고루 섞고,토르티야에 양념한 새우를 얇게 펴 바르고,에어프라이어에 갈릭 새우칩을 넣고 180℃로 5분간 구워 마무리."
카레 떡꼬치,"['떡볶이떡', '대파', '카레가루', '녹인 버터', '올리고당']","떡볶이떡은 뜨거운 물꼬치에 떡과 대파를 번갈아 가며 끼우고,중간 불로 달군 팬에 식용유양념은 고루 섞은 뒤 떡꼬치 양면에 고루 바르고,그릇에 담아 마무리."
건새우볼&쥐포볼,"['대파', '깻잎', '건새우', '튀김가루', '물', '마요네즈']","대파는 송송썰고, 깻잎과 쥐포는 한입 크기로 썰고,반죽 재료를 고루 섞어 반죽을 만들고,반죽을 절반으로 나눠 한쪽에는 건새우, 송송 썬 대파를 섞고, 나머지는 손질한 쥐포와 깻잎을 넣어 섞고,170˚C로 달군 식용유레몬 마요소스를 곁들여 마무리."
통수육,"['돼지고기', '공심채', '대파', '마늘', '통후추', '설탕', '간장', '올리고당', '참기름']","삼겹살은 6cm 길이로 썰고,냄비에 물중간 불로 달군 팬에 양념과 삶은 삼겹살을 넣어 양념이 삼겹살에 배어들 때까지 조리고,공심채는 6cm 길이로 썰고,강한 불로 달군 팬에 식용유그릇에 통수육을 담고 공심채를 곁들여 마무리."
할라피뇨 주먹밥,"['할라피뇨', '체다치즈', '소시지', '밥', '소금', '참기름']","할라피뇨와 체다치즈는 작게 다지고,소시지는 6cm길이로 잘라 뜨거운 물에 2분간 데쳐 건지고,밥에 할라피뇨, 체다치즈, 양념을 넣어 고루 섞고,밥을 주먹만 한 크기로 동그랗게 뭉치고,뭉친 밥의 중앙을 누른 뒤 소시지를 넣고 다시 동그랗게 뭉치고,그릇에 담고 할라피뇨로 장식해 마무리."
짬뽕,"['양파', '양배추', '대파', '대패삼겹살', '라면', '간장', '고춧가루']","양파는 굵게 채 썰고, 양배추는 한입 크기로 썰고, 대파는 송송 썰고,센 불로 달군 팬에 식용유채소가 노릇해지면 양배추를 넣은 뒤 팬 가장자리를 따라 간장고춧가루라면을 넣어 3분간 익히고 남은 대파를 올려 마무리."
비빔전,"['대파', '라면', '모차렐라치즈', '꿀', '파슬리가루']","대파는 송송 썰고,끓는 물라면에 대파, 동봉된 스프중간 불로 달군 팬에 식용유가장자리가 익으면 뒤집어 약한 불로 줄이고 모차렐라치즈를 올린 뒤 치즈가 녹을 때까지 굽고,비빔전을 그릇에 담고 꿀과 파슬리가루를 곁들여 마무리."
햄 볶음밥,"['대파', '통조림 햄', '달걀', '밥', '굴소스', '후춧가루']","대파는 송송 썰고, 햄은 깍둑 썰고,볼에 달걀을 고루 풀고,중간 불로 달군 팬에 식용유깍둑 썬 햄을 넣어 2분간 볶고,볶은 내용물을 한쪽으로 민 뒤 식용유밥을 넣어 복은 뒤 양념으로 간해 마무리."
양파덮밥,"['양파', '달걀', '대파', '가다랑어포', '설탕', '맛술', '간장']","대파는 송송 썰고, 양파는 얇게 채 썰고,볼에 달걀을 고루 풀고,센 불로 달군 팬에 식용유중간 불로 낮춘 뒤에 야념, 물달걀물과 송송 썬 대파를 넣어 1분간 끓이고,그릇에 밥을 담고 양파볶음을 올린 뒤 가다랑어포를 뿌려 마무리."
양배추 우삼겹 숙주볶음,"['양배추', '양파', '소고기', '숙주', '쪽파', '소금', '후춧가루']","양배추는 넓적하게 썰고, 양파는 얇게 채 썰고, 쪽파는 5cm 길이로 썰고,중간 불로 달군 팬에 식용유양배추와 양파를 넣어 2분간 볶고,숙주를 넣어 1분간 더 볶고,쪽파를 넣고 살짝 볶아 마무리."
콩나물 꽃게찜,"['꽃게', '양파', '콩나물', '청양고추', '설탕', '청주']","양념장을 만들고,꽃게는 솔로 구석구석 문질러 씻은 뒤 게딱지를 열고 아가미를 제거해 4등분하고,양파는 도톰하게 채 썰고, 청양고추는 송송 썰고,냄비에 손질한 꽃게와 청주콩나물, 양파, 양념장을 넣어 콩나물의 숨이 죽기 직전까지 끓이고,청양고추를 올려 마무리."
